solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
1636148068921376768,Gaia DR3 4113375911232887040,4113375911232887040,689165204,2016.0,254.79809726294832,1.8994418382644653,-24.09889783318999,0.8456037044525146,7.000041270674958,1.692375659942627,4.136221885681152,7.100140571594238,7.091554641473637,2.8204193115234375,0.34906929338220266,1.9910778999328613,0.5097809433937073,0.2495332807302475,0.06259457021951675,-0.4176096022129059,0.13636885583400726,4.784199336427264e-05,-0.5238625407218933,0.051687728613615036,-0.08313626796007156,-0.24051274359226227,203,0,203,0,3.81437611579895,293.1925354003906,4.399197101593018,3.8194446563720703,95,False,,2.342587947845459,0.33783987164497375,0.13612334430217743,0.16147200763225555,0.32064011693000793,0.13675524294376373,-0.27263888716697693,23,11,4.012674331665039,23,5,0,0.07014050334692001,32.34080123901367,0,0,1.1963979005813599,0.33345386385917664,0.7149633765220642,0.4155462384223938,0.4655590057373047,174.64833068847656,-9.25635051727295,52.580352783203125,-16.649709701538086,False,193,91.4271461754591,1.059017300605774,86.33206176757812,20.784679412841797,14,53.173308723550825,8.215629577636719,6.4722137451171875,21.024307250976562,18,105.05042670459028,10.324335098266602,10.175030708312988,19.694400787353516,1.730599045753479,0,0,0,0,0,1.3299064636230469,0.23962783813476562,1.0902786254882812,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,358.16352662268906,11.302656610534392,256.14671268531026,-1.3877332070839203,False,False,0,False,False,False,False,False,False,False,False,3.910568466380937e-06,7.424255432653126e-09,0.9999924898147583,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 6244083039015457664,6244083039015457664,1330607161,2016.0,240.9902416248203,0.01942141354084015,-20.51832505521613,0.012746539898216724,7.000125933210199,0.021696090698242188,322.6445617675781,25.606964111328125,-11.57042740145619,0.026325613260269165,-22.843856628858756,0.015990490093827248,-0.10378502309322357,-0.18754632771015167,-0.20419739186763763,-0.02560245804488659,-0.2174798846244812,-0.13439570367336273,0.6902896761894226,0.10813125222921371,-0.3583308160305023,-0.19161801040172577,483,483,478,5,21.61561393737793,2344.693603515625,0.15139420330524445,42.24662780761719,31,True,1.3695801496505737,,,,,,,,55,16,0.03721654787659645,61,10,0,0.04583791270852089,117.7934799194336,0,0,1.7787405252456665,,,,,,,,,True,510,280648.07799297624,731.6604614257812,383.5769348144531,12.066961288452148,55,91640.63233949643,823.903076171875,111.2274398803711,12.933321952819824,55,282325.00771891774,1938.716552734375,145.62469482421875,11.12102222442627,1.3325073719024658,0,18,0,0,0,1.8122997283935547,0.8663606643676758,0.9459390640258789,-32.258602142333984,8.493724822998047,1,30,4,11,63.77132034301758,49.58814239501953,0.0,609.5507202148438,119.56414794921875,4250.0,3.0,-2.0,111,17.25969696044922,19.581422805786133,6,10.722633361816406,0.016555296257138252,26,,VARIABLE,352.36935262848965,23.359437002042927,242.9867403690741,0.2416779960967772,False,False,0,True,True,False,True,False,True,True,False,1.0355536144302652e-13,5.17253828744707e-13,0.9998482465744019,5093.6865234375,5085.18701171875,5103.03466796875,4.200699806213379,4.200099945068359,4.202099800109863,-0.9271000027656555,-0.9448000192642212,-0.9107000231742859,140.8240966796875,140.42559814453125,141.26589965820312,2.0476999282836914,2.0397000312805176,2.0566000938415527,1.5539000034332275,1.5475000143051147,1.5612000226974487,0.8529999852180481,0.8492000102996826,0.857200026512146,MARCS
1636148068921376768,Gaia DR3 6034701253024887552,6034701253024887552,1654083210,2016.0,252.96862696699617,2.445958137512207,-25.697675813112404,0.7492695450782776,7.000226233422541,2.089954137802124,3.349464178085327,3.4900379180908203,-3.375354631144048,2.6930689811706543,-0.887324961915331,1.4172515869140625,0.4401629865169525,-0.4533374011516571,-0.37779179215431213,-0.04302847385406494,-0.09859443455934525,-0.12812823057174683,-0.41652560234069824,0.34151384234428406,-0.26476046442985535,-0.08484435826539993,174,0,174,0,2.9167935848236084,232.73782348632812,3.0829970836639404,2.021883487701416,95,False,,1.8480154275894165,0.33713436126708984,-0.5405277609825134,-0.28282663226127625,0.3259834349155426,0.11975912749767303,-0.01904880627989769,20,11,3.9495115280151367,20,5,0,0.04239651933312416,20.905017852783203,0,0,1.1611863374710083,0.38519206643104553,0.7996458411216736,0.2549678087234497,0.41519367694854736,-168.38088989257812,-5.51421594619751,-47.81301498413086,-9.088964462280273,False,172,93.14777063243422,0.9672708511352539,96.29957580566406,20.764434814453125,9,18.225739425010847,3.535506248474121,5.155057907104492,22.18682861328125,13,105.72384879484764,13.116462707519531,8.060393333435059,19.687463760375977,1.3306769132614136,0,0,0,0,0,2.4993648529052734,1.422393798828125,1.0769710540771484,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,355.8391495236656,11.650025716265104,254.67296945439696,-3.160061492283814,False,False,0,False,False,False,False,False,False,False,False,1.6450857742711378e-07,3.940489323728258e-10,0.9999924898147583,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 6029690984742562048,6029690984742562048,1685410075,2016.0,254.0929996414428,1.2916227579116821,-29.561681246708144,0.5596590042114258,7.000523712347574,1.5194460153579712,4.6072869300842285,11.069470405578613,-11.038017734059334,2.1356611251831055,-0.8338692144408195,1.0458999872207642,0.5509724617004395,-0.0983693078160286,-0.4375039041042328,-0.5133783221244812,-0.09145186096429825,-0.3213149905204773,-0.5332902669906616,-0.6098191142082214,0.15163566172122955,0.36444294452667236,297,0,290,7,4.030372142791748,426.576904296875,3.3856101036071777,5.674785137176514,31,False,1.522315263748169,,,,,,,,34,12,3.1448469161987305,34,10,0,0.06549616158008575,108.6334457397461,0,0,1.1722444295883179,0.3198554813861847,0.6578757762908936,0.09742721170186996,0.4629891514778137,-168.0224609375,-8.114192962646484,-56.076263427734375,-18.054210662841797,False,288,114.91782131349336,0.7831416130065918,146.73951721191406,20.53639793395996,14,57.75893826414834,9.292840957641602,6.215423107147217,20.934494018554688,15,126.80992806572311,8.07580852508545,15.702444076538086,19.490013122558594,1.6060943603515625,0,0,0,0,0,1.4444808959960938,0.39809608459472656,1.0463848114013672,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,353.36850555575245,8.486749050708886,256.10573120222665,-6.886431638135979,False,False,0,False,False,False,False,False,False,False,False,1.9590368083299836e-06,1.5789289875556278e-08,0.9999904632568359,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4130203318212443008,4130203318212443008,51424570,2016.0,249.7886186459353,2.384126901626587,-20.403268212062223,0.8158388137817383,7.000645188608126,2.7750954627990723,2.5226681232452393,6.033501625061035,-4.403308954108221,2.362281322479248,-4.124804499886733,2.046480178833008,-0.16365519165992737,-0.7960501909255981,-0.10266877710819244,0.22958998382091522,0.038249414414167404,-0.09952574968338013,0.14639386534690857,0.2062090039253235,-0.3539304733276367,-0.5963294506072998,177,0,175,2,3.8407416343688965,300.2469787597656,4.899206161499023,5.254685401916504,95,False,,1.15371835231781,0.3145581781864166,-0.07273785769939423,-0.11665230989456177,-0.09010235220193863,-0.03925450146198273,0.07339909672737122,20,11,3.9990694522857666,20,3,0,0.2221868932247162,9.785356521606445,0,0,1.2139173746109009,0.3216196596622467,0.5920294523239136,0.1313123106956482,0.11997339129447937,-163.28271484375,11.928123474121094,-5.17817497253418,-33.67153549194336,False,173,97.4829955741988,1.0841435194015503,89.91705322265625,20.715044021606445,12,45.19646939128344,7.795047760009766,5.798100471496582,21.200780868530273,19,101.41221851591517,9.174446105957031,11.053770065307617,19.732669830322266,1.5039411783218384,0,0,0,0,0,1.4681110382080078,0.4857368469238281,0.9823741912841797,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,358.25019924647466,17.230053797073733,251.09770685992888,1.7195307185014383,False,False,0,False,False,False,False,False,False,False,False,1.3042857972322963e-05,4.3385362857861764e-08,0.9999827742576599,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 6034310204851609600,6034310204851609600,291830376,2016.0,253.55437230646592,1.687335729598999,-26.60362167388717,1.0160106420516968,7.000838205363606,1.9513307809829712,3.5877249240875244,2.8751301765441895,2.8708564345149488,1.9967267513275146,0.15670781616869867,1.5636180639266968,0.04378264397382736,-0.1265001893043518,-0.10049385577440262,-0.1917829066514969,-0.4194118082523346,-0.08399417251348495,-0.01637699082493782,-0.09262218326330185,-0.16720664501190186,0.02323729731142521,214,0,210,4,31.52375602722168,2006.9923095703125,10.005073547363281,63.517906188964844,95,False,,0.41728684306144714,0.31203407049179077,-0.17148391902446747,0.0683557316660881,-0.11035023629665375,-0.08107522130012512,0.2594398856163025,25,15,2.7756216526031494,27,8,8,0.13159708678722382,11.17530632019043,25,7,2.9123096466064453,0.3058924376964569,0.5346561074256897,0.3416318893432617,0.2345031499862671,-122.49461364746094,2.8901796340942383,-29.75180435180664,-22.511058807373047,False,209,184.0528903076594,1.823828935623169,100.9156494140625,20.02501106262207,23,101.978404499296,9.188282012939453,11.098745346069336,20.317272186279297,24,230.59441041734448,6.869509696960449,33.567813873291016,18.84077262878418,1.8069415092468262,0,23,0,24,0,1.4764995574951172,0.29226112365722656,1.1842384338378906,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,355.44017957123225,10.678442199456507,255.3004945344467,-3.9996653442979566,False,False,0,False,False,False,False,False,False,False,False,3.2560072416032426e-09,1.2576106200867798e-07,0.9999898076057434,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 6030062035520705280,6030062035520705280,1800215515,2016.0,254.92551235589252,0.6009916663169861,-28.93938014156041,0.3329392373561859,7.000892589811643,0.812423825263977,8.617291450500488,13.235495567321777,-9.205116118269563,0.8582968711853027,-9.510214685997646,0.5461519956588745,0.18266648054122925,-0.0865349993109703,-0.1569053679704666,-0.454271525144577,-0.043019216507673264,-0.3566119968891144,-0.4698864221572876,-0.45902562141418457,0.477627158164978,-0.06826522946357727,522,0,487,35,57.4813117980957,5712.49365234375,4.478431701660156,101.8546371459961,95,False,,1.8104469776153564,0.10215913504362106,0.06577640771865845,0.049867428839206696,-0.15451335906982422,0.22781701385974884,-0.03344063460826874,57,15,1.2331693172454834,61,32,4,0.3431004285812378,84.45549774169922,51,0,3.3414242267608643,0.1775653213262558,0.6088456511497498,0.3208155035972595,0.09637390822172165,29.483470916748047,8.307722091674805,28.253116607666016,33.79477310180664,False,438,488.464772020548,1.9802346229553223,246.67015075683594,18.96528434753418,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,354.315040357289,8.291839410374818,256.7656713400827,-6.190028794488442,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 6042277953299752064,6042277953299752064,65610428,2016.0,243.36664307916942,0.060986991971731186,-27.403868227950337,0.038834333419799805,7.000957582931041,0.06973795592784882,100.38948822021484,26.745603561401367,-9.992490748157246,0.09102274477481842,-24.80881837078996,0.06802713871002197,-0.3768729865550995,-0.014109303243458271,-0.13404972851276398,0.18367792665958405,-0.22053208947181702,0.1952006071805954,0.15454751253128052,-0.14477629959583282,-0.18875421583652496,-0.2811669111251831,382,382,360,22,35.79457473754883,6728.8212890625,0.520769476890564,280.7719421386719,31,False,1.6589562892913818,,,,,,,,43,18,0.13168202340602875,46,10,1,0.021283049136400223,27.052040100097656,1,0,2.608510732650757,,,,,,,,,True,386,8421436.49164572,1791.8360595703125,4699.89208984375,8.3739013671875,43,5408954.595145668,2388.08935546875,2264.9716796875,8.505759239196777,43,4499821.198203245,1398.6646728515625,3217.2265625,8.114907264709473,1.176613450050354,0,0,0,0,0,0.3908519744873047,0.13185787200927734,0.25899410247802734,-4.824183940887451,0.8172132968902588,1,12,1,9,173.18312072753906,7.0006914138793945,0.30203643441200256,517.085205078125,3.4707045555114746,7750.0,4.5,0.25,555,41.317176818847656,1.6532835960388184,11,7.993694305419922,0.005573419854044914,11,,NOT_AVAILABLE,348.6956850015866,17.015435226431023,246.40578702472467,-6.11995412509003,False,False,0,True,True,False,False,False,True,True,False,1.3750301895362749e-13,6.868207174867691e-13,0.9964872598648071,7792.37353515625,7735.1416015625,7842.97265625,4.14169979095459,4.106299877166748,4.155399799346924,-0.8269000053405762,-0.8705000281333923,-0.6226999759674072,142.33689880371094,138.19000244140625,146.05079650878906,0.2549999952316284,0.2321999967098236,0.2827000021934509,0.23270000517368317,0.2117999941110611,0.2583000063896179,0.12479999661445618,0.11349999904632568,0.13830000162124634,A
1636148068921376768,Gaia DR3 6029751148666565120,6029751148666565120,788418600,2016.0,254.68258222040095,2.8023059368133545,-28.791641333156782,0.7956366539001465,7.00103662537087,2.9285919666290283,2.3905811309814453,0.4378930926322937,-0.2011566714077951,2.792792558670044,0.3889554680104891,1.524937391281128,0.6460728645324707,-0.5101017355918884,-0.17409248650074005,-0.7220779061317444,-0.15589581429958344,-0.35537850856781006,-0.5944720506668091,-0.5851874947547913,0.5103102326393127,-0.04821843281388283,199,0,199,0,3.0347111225128174,269.91339111328125,1.880824327468872,0.7382802963256836,95,False,,0.7502260208129883,0.2746340036392212,0.07246694713830948,0.10714684426784515,0.22507205605506897,-0.40066656470298767,0.0027396974619477987,23,10,4.100437164306641,25,7,0,0.08766572922468185,120.00923919677734,0,32,1.1565600633621216,0.4344063997268677,0.777603030204773,0.19893400371074677,0.47470623254776,-179.12460327148438,-4.474794387817383,52.22844696044922,-12.146766662597656,False,200,97.97520155645239,0.9323524832725525,105.0838623046875,20.709575653076172,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,354.3028674861854,8.550573107051713,256.5372996360422,-6.065414273254458,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 6050405302734995072,6050405302734995072,1189468839,2016.0,243.71948073197956,0.06664815545082092,-23.134206819123715,0.03655582666397095,7.001101833643562,0.08013305813074112,87.36845397949219,25.797531127929688,-12.976968358709545,0.09287077933549881,-22.29598408358572,0.0640014111995697,-0.4936506450176239,-0.16547438502311707,-0.08074027299880981,0.06760986149311066,0.16462521255016327,0.11979813128709793,0.22334709763526917,-0.1486906111240387,-0.17942330241203308,-0.06080181524157524,522,8,503,19,13.200693130493164,8023.76416015625,0.5574879050254822,209.65884399414062,95,False,,1.2216765880584717,0.011205332353711128,0.09623640775680542,0.0348898284137249,-0.06576196849346161,-0.09665338695049286,-0.04283016920089722,60,16,0.12906919419765472,62,62,0,0.014194406569004059,38.475685119628906,72,0,1.445926308631897,,,,,,,,,False,525,53233.42959536741,33.495845794677734,1589.254638671875,13.871905326843262,60,10535.827663944954,27.035289764404297,389.70648193359375,15.28187084197998,57,84808.94830539617,81.34722900390625,1042.5548095703125,12.426791191101074,1.7910696268081665,0,0,0,0,0,2.8550796508789062,1.4099655151367188,1.4451141357421875,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,352.1920821509626,19.721725373629457,245.95983128757678,-1.86156024650473,False,False,0,True,True,False,False,False,False,True,False,1.0964922817369854e-13,5.476923710563686e-13,0.9992449283599854,,,,,,,,,,,,,,,,,,,,,,
